Plate read,Plate image,Context image,Address,Patroller,LPR unit,User,Event timestamp,Rule,Manual capture,Device
GMGU21,C:\Users\gerardo\Documents\Image0-27 (16).jpg,C:\Users\gerardo\Documents\Image1-27 (45).jpg,,,SHARPV03090,,12/2/2019 6:31:55 AM,,No,PG4 East Entry
LSWI28,C:\Users\gerardo\Documents\Image0-28 (15).jpg,C:\Users\gerardo\Documents\Image1-28 (45).jpg,,,SHARP30836,,12/2/2019 6:32:05 AM,,No,PG4 West Entry
HYVX02,C:\Users\gerardo\Documents\Image0-29 (13).jpg,C:\Users\gerardo\Documents\Image1-29 (45).jpg,,,SHARP30836,,12/2/2019 6:32:13 AM,,No,PG4 West Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-0 (46).jpg,C:\Users\gerardo\Documents\Image1-30 (45).jpg,,,SHARPV03066,,12/2/2019 6:34:56 AM,,No,PG4 South East Exit
EILX11,C:\Users\gerardo\Documents\Image0-31 (15).jpg,C:\Users\gerardo\Documents\Image1-31 (45).jpg,,,SHARP30834,,12/2/2019 6:37:12 AM,,No,PG4 West Exit
885YBZ,C:\Users\gerardo\Documents\Image0-32 (16).jpg,C:\Users\gerardo\Documents\Image1-32 (44).jpg,,,SHARPV03090,,12/2/2019 6:37:23 AM,,No,PG4 East Entry
IVGS81,C:\Users\gerardo\Documents\Image0-33 (15).jpg,C:\Users\gerardo\Documents\Image1-33 (44).jpg,,,SHARPV03090,,12/2/2019 6:37:37 AM,,No,PG4 East Entry
HSUS47,C:\Users\gerardo\Documents\Image0-34 (14).jpg,C:\Users\gerardo\Documents\Image1-34 (43).jpg,,,SHARP30836,,12/2/2019 6:41:08 AM,,No,PG4 West Entry
GELH97,C:\Users\gerardo\Documents\Image0-35 (16).jpg,C:\Users\gerardo\Documents\Image1-35 (43).jpg,,,SHARP30834,,12/2/2019 6:41:14 AM,,No,PG4 West Exit
HHJ9161,C:\Users\gerardo\Documents\Image0-36 (14).jpg,C:\Users\gerardo\Documents\Image1-36 (43).jpg,,,SHARP30836,,12/2/2019 6:41:29 AM,,No,PG4 West Entry
EQEK30,C:\Users\gerardo\Documents\Image0-37 (14).jpg,C:\Users\gerardo\Documents\Image1-37 (43).jpg,,,SHARPV03090,,12/2/2019 6:41:41 AM,,No,PG4 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-0 (46).jpg,C:\Users\gerardo\Documents\Image1-38 (43).jpg,,,SHARPV03090,,12/2/2019 6:41:51 AM,,No,PG4 East Entry
GNSQ32,C:\Users\gerardo\Documents\Image0-39 (12).jpg,C:\Users\gerardo\Documents\Image1-39 (43).jpg,,,SHARP30836,,12/2/2019 6:42:17 AM,,No,PG4 West Entry
JQKL51,C:\Users\gerardo\Documents\Image0-40 (16).jpg,C:\Users\gerardo\Documents\Image1-40 (43).jpg,,,SHARP30836,,12/2/2019 6:42:26 AM,,No,PG4 West Entry
JRTG21,C:\Users\gerardo\Documents\Image0-41 (13).jpg,C:\Users\gerardo\Documents\Image1-41 (43).jpg,,,SHARPV03090,,12/2/2019 6:43:01 AM,,No,PG4 East Entry
HLKR71,C:\Users\gerardo\Documents\Image0-42 (15).jpg,C:\Users\gerardo\Documents\Image1-42 (43).jpg,,,SHARPV03090,,12/2/2019 6:43:24 AM,,No,PG4 East Entry
JZXM48,C:\Users\gerardo\Documents\Image0-43 (16).jpg,C:\Users\gerardo\Documents\Image1-43 (43).jpg,,,SHARPV03090,,12/2/2019 6:43:31 AM,,No,PG4 East Entry
HLKR71,C:\Users\gerardo\Documents\Image0-44 (15).jpg,C:\Users\gerardo\Documents\Image1-44 (42).jpg,,,SHARP30834,,12/2/2019 6:43:44 AM,,No,PG4 West Exit
NJKL73,C:\Users\gerardo\Documents\Image0-45 (16).jpg,C:\Users\gerardo\Documents\Image1-45 (42).jpg,,,SHARP30836,,12/2/2019 6:43:57 AM,,No,PG4 West Entry
JICW34,C:\Users\gerardo\Documents\Image0-46 (16).jpg,C:\Users\gerardo\Documents\Image1-46 (42).jpg,,,SHARPV03090,,12/2/2019 6:44:01 AM,,No,PG4 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-0 (46).jpg,C:\Users\gerardo\Documents\Image1-47 (40).jpg,,,SHARPV03066,,12/2/2019 6:44:05 AM,,No,PG4 South East Exit
ICUD74,C:\Users\gerardo\Documents\Image0-48 (13).jpg,C:\Users\gerardo\Documents\Image1-48 (40).jpg,,,SHARP30836,,12/2/2019 6:45:05 AM,,No,PG4 West Entry
LQVH38,C:\Users\gerardo\Documents\Image0-49 (14).jpg,C:\Users\gerardo\Documents\Image1-49 (40).jpg,,,SHARP30836,,12/2/2019 6:45:07 AM,,No,PG4 West Entry
JQKL51,C:\Users\gerardo\Documents\Image0-50 (15).jpg,C:\Users\gerardo\Documents\Image1-50 (40).jpg,,,SHARP30834,,12/2/2019 6:45:46 AM,,No,PG4 West Exit
EKTK06,C:\Users\gerardo\Documents\Image0-51 (14).jpg,C:\Users\gerardo\Documents\Image1-51 (40).jpg,,,SHARPV03090,,12/2/2019 6:46:57 AM,,No,PG4 East Entry
KFEY64,C:\Users\gerardo\Documents\Image0-52 (16).jpg,C:\Users\gerardo\Documents\Image1-52 (40).jpg,,,SHARPV03090,,12/2/2019 6:46:59 AM,,No,PG4 East Entry
GLRY20,C:\Users\gerardo\Documents\Image0-53 (13).jpg,C:\Users\gerardo\Documents\Image1-53 (40).jpg,,,SHARP30836,,12/2/2019 6:47:00 AM,,No,PG4 West Entry
BJKK11,C:\Users\gerardo\Documents\Image0-54 (15).jpg,C:\Users\gerardo\Documents\Image1-54 (38).jpg,,,SHARPV03090,,12/2/2019 6:47:06 AM,,No,PG4 East Entry
BBGV15,C:\Users\gerardo\Documents\Image0-55 (15).jpg,C:\Users\gerardo\Documents\Image1-55 (38).jpg,,,SHARPV03090,,12/2/2019 6:47:09 AM,,No,PG4 East Entry
JFTC51,C:\Users\gerardo\Documents\Image0-56 (15).jpg,C:\Users\gerardo\Documents\Image1-56 (38).jpg,,,SHARP30836,,12/2/2019 6:47:19 AM,,No,PG4 West Entry
CNQS70,C:\Users\gerardo\Documents\Image0-57 (16).jpg,C:\Users\gerardo\Documents\Image1-57 (38).jpg,,,SHARP30836,,12/2/2019 6:48:57 AM,,No,PG4 West Entry
HXYZ72,C:\Users\gerardo\Documents\Image0-58 (16).jpg,C:\Users\gerardo\Documents\Image1-58 (38).jpg,,,SHARP30836,,12/2/2019 6:50:32 AM,,No,PG4 West Entry
EFGF52,C:\Users\gerardo\Documents\Image0-59 (16).jpg,C:\Users\gerardo\Documents\Image1-59 (38).jpg,,,SHARPV03090,,12/2/2019 6:51:02 AM,,No,PG4 East Entry
BZZY79,C:\Users\gerardo\Documents\Image0-60 (16).jpg,C:\Users\gerardo\Documents\Image1-60 (38).jpg,,,SHARPV03090,,12/2/2019 6:51:26 AM,,No,PG4 East Entry
JFWA45,C:\Users\gerardo\Documents\Image0-61 (16).jpg,C:\Users\gerardo\Documents\Image1-61 (38).jpg,,,SHARP30836,,12/2/2019 6:51:30 AM,,No,PG4 West Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-0 (46).jpg,C:\Users\gerardo\Documents\Image1-62 (38).jpg,,,SHARPV03090,,12/2/2019 6:53:23 AM,,No,PG4 East Entry
GFEC56,C:\Users\gerardo\Documents\Image0-63 (14).jpg,C:\Users\gerardo\Documents\Image1-63 (38).jpg,,,SHARP30834,,12/2/2019 6:53:46 AM,,No,PG4 West Exit
CACA19,C:\Users\gerardo\Documents\Image0-64 (16).jpg,C:\Users\gerardo\Documents\Image1-64 (38).jpg,,,SHARPV03090,,12/2/2019 6:53:52 AM,,No,PG4 East Entry
JIXE61,C:\Users\gerardo\Documents\Image0-65 (15).jpg,C:\Users\gerardo\Documents\Image1-65 (38).jpg,,,SHARP30836,,12/2/2019 6:54:26 AM,,No,PG4 West Entry
LQVL59,C:\Users\gerardo\Documents\Image0-66 (16).jpg,C:\Users\gerardo\Documents\Image1-66 (38).jpg,,,SHARP30836,,12/2/2019 6:54:28 AM,,No,PG4 West Entry
HHGX68,C:\Users\gerardo\Documents\Image0-67 (16).jpg,C:\Users\gerardo\Documents\Image1-67 (38).jpg,,,SHARP30836,,12/2/2019 6:55:00 AM,,No,PG4 West Entry
040XJZ,C:\Users\gerardo\Documents\Image0-68 (15).jpg,C:\Users\gerardo\Documents\Image1-68 (38).jpg,,,SHARPV03090,,12/2/2019 6:56:33 AM,,No,PG4 East Entry
LCHF32,C:\Users\gerardo\Documents\Image0-69 (16).jpg,C:\Users\gerardo\Documents\Image1-69 (38).jpg,,,SHARPV03090,,12/2/2019 6:56:54 AM,,No,PG4 East Entry
UST1I,C:\Users\gerardo\Documents\Image0-70 (16).jpg,C:\Users\gerardo\Documents\Image1-70 (37).jpg,,,SHARPV03090,,12/2/2019 6:57:04 AM,,No,PG4 East Entry
IDYB48,C:\Users\gerardo\Documents\Image0-71 (13).jpg,C:\Users\gerardo\Documents\Image1-71 (37).jpg,,,SHARPV03090,,12/2/2019 6:57:14 AM,,No,PG4 East Entry
HHVD77,C:\Users\gerardo\Documents\Image0-72 (15).jpg,C:\Users\gerardo\Documents\Image1-72 (36).jpg,,,SHARPV03090,,12/2/2019 6:57:18 AM,,No,PG4 East Entry
LTQE97,C:\Users\gerardo\Documents\Image0-73 (15).jpg,C:\Users\gerardo\Documents\Image1-73 (35).jpg,,,SHARP30836,,12/2/2019 6:57:59 AM,,No,PG4 West Entry
JUTQ41,C:\Users\gerardo\Documents\Image0-74 (13).jpg,C:\Users\gerardo\Documents\Image1-74 (35).jpg,,,SHARP30836,,12/2/2019 6:58:03 AM,,No,PG4 West Entry
HBNS95,C:\Users\gerardo\Documents\Image0-75 (15).jpg,C:\Users\gerardo\Documents\Image1-75 (35).jpg,,,SHARPV03090,,12/2/2019 6:59:45 AM,,No,PG4 East Entry
9998,C:\Users\gerardo\Documents\Image0-76 (14).jpg,C:\Users\gerardo\Documents\Image1-76 (35).jpg,,,SHARPV03090,,12/2/2019 7:00:19 AM,,No,PG4 East Entry
GWRH37,C:\Users\gerardo\Documents\Image0-77 (15).jpg,C:\Users\gerardo\Documents\Image1-77 (35).jpg,,,SHARP30836,,12/2/2019 7:01:04 AM,,No,PG4 West Entry
GWRH37,C:\Users\gerardo\Documents\Image0-78 (15).jpg,C:\Users\gerardo\Documents\Image1-78 (34).jpg,,,SHARP30834,,12/2/2019 7:02:29 AM,,No,PG4 West Exit
EFQB86,C:\Users\gerardo\Documents\Image0-79 (14).jpg,C:\Users\gerardo\Documents\Image1-79 (32).jpg,,,SHARP30836,,12/2/2019 7:04:01 AM,,No,PG4 West Entry
JSP0R7,C:\Users\gerardo\Documents\Image0-80 (14).jpg,C:\Users\gerardo\Documents\Image1-80 (32).jpg,,,SHARP30836,,12/2/2019 7:05:02 AM,,No,PG4 West Entry
HWND60,C:\Users\gerardo\Documents\Image0-81 (14).jpg,C:\Users\gerardo\Documents\Image1-81 (32).jpg,,,SHARPV03090,,12/2/2019 7:06:04 AM,,No,PG4 East Entry
DDJX34,C:\Users\gerardo\Documents\Image0-82 (13).jpg,C:\Users\gerardo\Documents\Image1-82 (32).jpg,,,SHARP30834,,12/2/2019 7:06:20 AM,,No,PG4 West Exit
GXLT32,C:\Users\gerardo\Documents\Image0-83 (15).jpg,C:\Users\gerardo\Documents\Image1-83 (32).jpg,,,SHARP30836,,12/2/2019 7:06:35 AM,,No,PG4 West Entry
LYFP66,C:\Users\gerardo\Documents\Image0-84 (13).jpg,C:\Users\gerardo\Documents\Image1-84 (32).jpg,,,SHARP30836,,12/2/2019 7:06:57 AM,,No,PG4 West Entry
BUAL01,C:\Users\gerardo\Documents\Image0-85 (15).jpg,C:\Users\gerardo\Documents\Image1-85 (32).jpg,,,SHARPV03090,,12/2/2019 7:07:39 AM,,No,PG4 East Entry
ITZC12,C:\Users\gerardo\Documents\Image0-86 (15).jpg,C:\Users\gerardo\Documents\Image1-86 (32).jpg,,,SHARPV03090,,12/2/2019 7:08:37 AM,,No,PG4 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-0 (46).jpg,C:\Users\gerardo\Documents\Image1-87 (32).jpg,,,SHARPV03090,,12/2/2019 7:09:24 AM,,No,PG4 East Entry
ITZQ46,C:\Users\gerardo\Documents\Image0-88 (15).jpg,C:\Users\gerardo\Documents\Image1-88 (32).jpg,,,SHARPV03090,,12/2/2019 7:09:36 AM,,No,PG4 East Entry
JDAB81,C:\Users\gerardo\Documents\Image0-89 (15).jpg,C:\Users\gerardo\Documents\Image1-89 (31).jpg,,,SHARP30836,,12/2/2019 7:09:54 AM,,No,PG4 West Entry
KYHZ79,C:\Users\gerardo\Documents\Image0-90 (15).jpg,C:\Users\gerardo\Documents\Image1-90 (31).jpg,,,SHARP30836,,12/2/2019 7:10:18 AM,,No,PG4 West Entry
CUVR69,C:\Users\gerardo\Documents\Image0-91 (15).jpg,C:\Users\gerardo\Documents\Image1-91 (29).jpg,,,SHARP30836,,12/2/2019 7:12:17 AM,,No,PG4 West Entry
JCFZ56,C:\Users\gerardo\Documents\Image0-92 (15).jpg,C:\Users\gerardo\Documents\Image1-92 (29).jpg,,,SHARP30836,,12/2/2019 7:13:13 AM,,No,PG4 West Entry
JSUG30,C:\Users\gerardo\Documents\Image0-93 (13).jpg,C:\Users\gerardo\Documents\Image1-93 (29).jpg,,,SHARP30836,,12/2/2019 7:13:17 AM,,No,PG4 West Entry
VAR4539,C:\Users\gerardo\Documents\Image0-94 (15).jpg,C:\Users\gerardo\Documents\Image1-94 (29).jpg,,,SHARP30836,,12/2/2019 7:15:01 AM,,No,PG4 West Entry
IXDI87,C:\Users\gerardo\Documents\Image0-95 (14).jpg,C:\Users\gerardo\Documents\Image1-95 (29).jpg,,,SHARPV03090,,12/2/2019 7:15:33 AM,,No,PG4 East Entry
GAQQ27,C:\Users\gerardo\Documents\Image0-96 (15).jpg,C:\Users\gerardo\Documents\Image1-96 (29).jpg,,,SHARPV03090,,12/2/2019 7:15:44 AM,,No,PG4 East Entry
GFHG37,C:\Users\gerardo\Documents\Image0-97 (15).jpg,C:\Users\gerardo\Documents\Image1-97 (29).jpg,,,SHARPV03090,,12/2/2019 7:15:48 AM,,No,PG4 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-0 (46).jpg,C:\Users\gerardo\Documents\Image1-98 (29).jpg,,,SHARPV03090,,12/2/2019 7:15:53 AM,,No,PG4 East Entry
CGET28,C:\Users\gerardo\Documents\Image0-99 (14).jpg,C:\Users\gerardo\Documents\Image1-99 (29).jpg,,,SHARP30834,,12/2/2019 7:16:03 AM,,No,PG4 West Exit
AWJB51,C:\Users\gerardo\Documents\Image0-100 (15).jpg,C:\Users\gerardo\Documents\Image1-100 (29).jpg,,,SHARP30834,,12/2/2019 7:16:08 AM,,No,PG4 West Exit
EXFQ85,C:\Users\gerardo\Documents\Image0-101 (15).jpg,C:\Users\gerardo\Documents\Image1-101 (29).jpg,,,SHARPV03090,,12/2/2019 7:16:14 AM,,No,PG4 East Entry
IAXT99,C:\Users\gerardo\Documents\Image0-102 (15).jpg,C:\Users\gerardo\Documents\Image1-102 (29).jpg,,,SHARPV03090,,12/2/2019 7:16:29 AM,,No,PG4 East Entry
HVCK12,C:\Users\gerardo\Documents\Image0-103 (15).jpg,C:\Users\gerardo\Documents\Image1-103 (29).jpg,,,SHARPV03090,,12/2/2019 7:16:47 AM,,No,PG4 East Entry
MYSTERYSP,C:\Users\gerardo\Documents\Image0-104 (15).jpg,C:\Users\gerardo\Documents\Image1-104 (29).jpg,,,SHARPV03090,,12/2/2019 7:16:55 AM,,No,PG4 East Entry
IQDD94,C:\Users\gerardo\Documents\Image0-105 (15).jpg,C:\Users\gerardo\Documents\Image1-105 (29).jpg,,,SHARPV03090,,12/2/2019 7:16:55 AM,,No,PG4 East Entry
GGIV47,C:\Users\gerardo\Documents\Image0-106 (14).jpg,C:\Users\gerardo\Documents\Image1-106 (29).jpg,,,SHARPV03090,,12/2/2019 7:18:33 AM,,No,PG4 East Entry
IH1610,C:\Users\gerardo\Documents\Image0-107 (15).jpg,C:\Users\gerardo\Documents\Image1-107 (29).jpg,,,SHARPV03090,,12/2/2019 7:18:40 AM,,No,PG4 East Entry
HPFY48,C:\Users\gerardo\Documents\Image0-108 (14).jpg,C:\Users\gerardo\Documents\Image1-108 (29).jpg,,,SHARPV03090,,12/2/2019 7:18:48 AM,,No,PG4 East Entry
KWZM65,C:\Users\gerardo\Documents\Image0-109 (14).jpg,C:\Users\gerardo\Documents\Image1-109 (29).jpg,,,SHARPV03090,,12/2/2019 7:18:52 AM,,No,PG4 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-0 (46).jpg,C:\Users\gerardo\Documents\Image1-110 (29).jpg,,,SHARPV03090,,12/2/2019 7:18:59 AM,,No,PG4 East Entry
GGJV11,C:\Users\gerardo\Documents\Image0-111 (14).jpg,C:\Users\gerardo\Documents\Image1-111 (29).jpg,,,SHARP30836,,12/2/2019 7:19:18 AM,,No,PG4 West Entry
Y76DQH,C:\Users\gerardo\Documents\Image0-112 (15).jpg,C:\Users\gerardo\Documents\Image1-112 (29).jpg,,,SHARP30836,,12/2/2019 7:19:22 AM,,No,PG4 West Entry
KEMQ60,C:\Users\gerardo\Documents\Image0-113 (13).jpg,C:\Users\gerardo\Documents\Image1-113 (29).jpg,,,SHARPV03090,,12/2/2019 7:19:29 AM,,No,PG4 East Entry
GXCT54,C:\Users\gerardo\Documents\Image0-114 (12).jpg,C:\Users\gerardo\Documents\Image1-114 (29).jpg,,,SHARPV03090,,12/2/2019 7:19:38 AM,,No,PG4 East Entry
JNLL47,C:\Users\gerardo\Documents\Image0-115 (15).jpg,C:\Users\gerardo\Documents\Image1-115 (29).jpg,,,SHARP30836,,12/2/2019 7:20:04 AM,,No,PG4 West Entry
DKGE82,C:\Users\gerardo\Documents\Image0-116 (15).jpg,C:\Users\gerardo\Documents\Image1-116 (29).jpg,,,SHARP30836,,12/2/2019 7:20:24 AM,,No,PG4 West Entry
DRMJ09,C:\Users\gerardo\Documents\Image0-117 (15).jpg,C:\Users\gerardo\Documents\Image1-117 (29).jpg,,,SHARP30836,,12/2/2019 7:20:30 AM,,No,PG4 West Entry
VRV3830,C:\Users\gerardo\Documents\Image0-118 (14).jpg,C:\Users\gerardo\Documents\Image1-118 (29).jpg,,,SHARP30836,,12/2/2019 7:20:34 AM,,No,PG4 West Entry
EPSK83,C:\Users\gerardo\Documents\Image0-119 (13).jpg,C:\Users\gerardo\Documents\Image1-119 (29).jpg,,,SHARP30836,,12/2/2019 7:20:37 AM,,No,PG4 West Entry
HWRE06,C:\Users\gerardo\Documents\Image0-120 (15).jpg,C:\Users\gerardo\Documents\Image1-120 (29).jpg,,,SHARPV03090,,12/2/2019 7:21:49 AM,,No,PG4 East Entry
HGBS27,C:\Users\gerardo\Documents\Image0-121 (14).jpg,C:\Users\gerardo\Documents\Image1-121 (29).jpg,,,SHARPV03090,,12/2/2019 7:21:51 AM,,No,PG4 East Entry
IDIP88,C:\Users\gerardo\Documents\Image0-122 (15).jpg,C:\Users\gerardo\Documents\Image1-122 (29).jpg,,,SHARPV03090,,12/2/2019 7:21:58 AM,,No,PG4 East Entry
IUZC73,C:\Users\gerardo\Documents\Image0-123 (15).jpg,C:\Users\gerardo\Documents\Image1-123 (29).jpg,,,SHARPV03090,,12/2/2019 7:22:02 AM,,No,PG4 East Entry
GTFD47,C:\Users\gerardo\Documents\Image0-124 (15).jpg,C:\Users\gerardo\Documents\Image1-124 (29).jpg,,,SHARPV03090,,12/2/2019 7:22:05 AM,,No,PG4 East Entry
HQAZ75,C:\Users\gerardo\Documents\Image0-125 (15).jpg,C:\Users\gerardo\Documents\Image1-125 (29).jpg,,,SHARPV03090,,12/2/2019 7:22:11 AM,,No,PG4 East Entry
GGIV47,C:\Users\gerardo\Documents\Image0-126 (15).jpg,C:\Users\gerardo\Documents\Image1-126 (29).jpg,,,SHARP30834,,12/2/2019 7:22:32 AM,,No,PG4 West Exit
NOPLATE,C:\Users\gerardo\Documents\Image0-0 (46).jpg,C:\Users\gerardo\Documents\Image1-127 (29).jpg,,,SHARPV03090,,12/2/2019 7:22:35 AM,,No,PG4 East Entry
HPTF74,C:\Users\gerardo\Documents\Image0-128 (12).jpg,C:\Users\gerardo\Documents\Image1-128 (29).jpg,,,SHARPV03090,,12/2/2019 7:22:46 AM,,No,PG4 East Entry
404TBU,C:\Users\gerardo\Documents\Image0-129 (14).jpg,C:\Users\gerardo\Documents\Image1-129 (29).jpg,,,SHARP30836,,12/2/2019 7:22:58 AM,,No,PG4 West Entry
CSIW52,C:\Users\gerardo\Documents\Image0-130 (15).jpg,C:\Users\gerardo\Documents\Image1-130 (29).jpg,,,SHARP30836,,12/2/2019 7:23:01 AM,,No,PG4 West Entry
39976,C:\Users\gerardo\Documents\Image0-131 (13).jpg,C:\Users\gerardo\Documents\Image1-131 (29).jpg,,,SHARP30836,,12/2/2019 7:23:08 AM,,No,PG4 West Entry
DBIA06,C:\Users\gerardo\Documents\Image0-132 (15).jpg,C:\Users\gerardo\Documents\Image1-132 (29).jpg,,,SHARP30836,,12/2/2019 7:23:11 AM,,No,PG4 West Entry
909XZP,C:\Users\gerardo\Documents\Image0-133 (14).jpg,C:\Users\gerardo\Documents\Image1-133 (29).jpg,,,SHARPV03090,,12/2/2019 7:24:36 AM,,No,PG4 East Entry
DCDR89,C:\Users\gerardo\Documents\Image0-134 (14).jpg,C:\Users\gerardo\Documents\Image1-134 (29).jpg,,,SHARP30836,,12/2/2019 7:24:42 AM,,No,PG4 West Entry
HBMT42,C:\Users\gerardo\Documents\Image0-135 (14).jpg,C:\Users\gerardo\Documents\Image1-135 (29).jpg,,,SHARPV03090,,12/2/2019 7:25:07 AM,,No,PG4 East Entry
CPB0261,C:\Users\gerardo\Documents\Image0-136 (13).jpg,C:\Users\gerardo\Documents\Image1-136 (29).jpg,,,SHARPV03090,,12/2/2019 7:25:37 AM,,No,PG4 East Entry
CDIS35,C:\Users\gerardo\Documents\Image0-137 (13).jpg,C:\Users\gerardo\Documents\Image1-137 (29).jpg,,,SHARPV03090,,12/2/2019 7:25:50 AM,,No,PG4 East Entry
